"hgnc_symbol"	"chromosome_name"
"PRRT1"	"6"
"PRRT1"	"CHR_HSCHR6_MHC_MCF_CTG1"
"PRRT1"	"CHR_HSCHR6_MHC_APD_CTG1"
"PRRT1"	"CHR_HSCHR6_MHC_DBB_CTG1"
"PRRT1"	"CHR_HSCHR6_MHC_MANN_CTG1"
"PRRT1"	"CHR_HSCHR6_MHC_COX_CTG1"
"PRRT1"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"PRRT1"	"CHR_HSCHR6_MHC_QBL_CTG1"
"PRRT2"	"16"
"PRRT3"	"3"
"PRRT3-AS1"	"3"
"PRRT4"	"7"
"PRRX1"	"1"
"PRRX2"	"9"
"PRSS1"	"CHR_HSCHR7_2_CTG6"
"PRSS1"	"7"
"PRSS12"	"4"
"PRSS16"	"6"
"PRSS21"	"16"
"PRSS21"	"CHR_HSCHR16_5_CTG1"
"PRSS22"	"16"
"PRSS22"	"CHR_HSCHR16_5_CTG1"
"PRSS23"	"11"
"PRSS27"	"16"
"PRSS3"	"9"
"PRSS30P"	"16"
"PRSS30P"	"CHR_HSCHR16_5_CTG1"
"PRSS33"	"16"
"PRSS35"	"6"
"PRSS36"	"16"
"PRSS3P2"	"CHR_HSCHR7_2_CTG6"
"PRSS41"	"16"
"PRSS50"	"3"
"PRSS53"	"16"
"PRSS56"	"2"
"PRSS8"	"16"
"PRTFDC1"	"10"
"PRTG"	"15"
"PRUNE2"	"9"
"PRX"	"19"
"PRY"	"Y"
"PRY2"	"Y"
"PSCA"	"8"
"PSD"	"10"
"PSD2"	"5"
"PSD3"	"8"
"PSD4"	"2"
"PSEN1"	"14"
"PSEN2"	"1"
"PSENEN"	"19"
"PSKH1"	"16"
"PSMC3IP"	"17"
"PSMD6-AS2"	"3"
"PSMG3-AS1"	"7"
"PSMG4"	"6"
"PSORS1C1"	"CHR_HSCHR6_MHC_DBB_CTG1"
"PSORS1C1"	"CHR_HSCHR6_MHC_QBL_CTG1"
"PSORS1C1"	"CHR_HSCHR6_MHC_MANN_CTG1"
"PSORS1C1"	"CHR_HSCHR6_MHC_MCF_CTG1"
"PSORS1C1"	"6"
"PSORS1C1"	"CHR_HSCHR6_MHC_COX_CTG1"
"PSORS1C2"	"CHR_HSCHR6_MHC_DBB_CTG1"
"PSORS1C2"	"CHR_HSCHR6_MHC_QBL_CTG1"
"PSORS1C2"	"CHR_HSCHR6_MHC_MANN_CTG1"
"PSORS1C2"	"CHR_HSCHR6_MHC_MCF_CTG1"
"PSORS1C2"	"6"
"PSORS1C2"	"CHR_HSCHR6_MHC_COX_CTG1"
"PSORS1C3"	"CHR_HSCHR6_MHC_DBB_CTG1"
"PSORS1C3"	"CHR_HSCHR6_MHC_MANN_CTG1"
"PSORS1C3"	"CHR_HSCHR6_MHC_QBL_CTG1"
"PSORS1C3"	"CHR_HSCHR6_MHC_MCF_CTG1"
"PSORS1C3"	"6"
"PSORS1C3"	"CHR_HSCHR6_MHC_COX_CTG1"
"PSORS1C3"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"PSPH"	"7"
"PSPN"	"19"
"PSRC1"	"1"
"PSTK"	"10"
"PSTPIP1"	"15"
"PSTPIP2"	"18"
"PTAFR"	"1"
"PTCD1"	"7"
"PTCD2"	"5"
"PTCH1"	"9"
"PTCH2"	"1"
"PTCHD1"	"X"
"PTCHD4"	"6"
"PTCRA"	"6"
"PTDSS2"	"CHR_HSCHR11_1_CTG8"
"PTDSS2"	"11"
"PTEN"	"10"
"PTEN"	"CHR_HG2334_PATCH"
"PTENP1"	"9"
"PTER"	"10"
"PTGDR"	"14"
"PTGDR2"	"11"
"PTGDS"	"9"
"PTGER1"	"19"
"PTGER2"	"14"
"PTGER3"	"1"
"PTGER4"	"5"
"PTGES"	"9"
"PTGES3L"	"17"
"PTGES3L-AARSD1"	"17"
"PTGFR"	"1"
"PTGIR"	"19"
"PTGR2"	"14"
"PTGS1"	"9"
"PTGS2"	"1"
"PTH1R"	"3"
"PTHLH"	"12"
"PTK2B"	"8"
"PTK6"	"20"
"PTN"	"7"
"PTOV1"	"19"
"PTOV1-AS1"	"19"
"PTP4A1"	"6"
"PTP4A2"	"1"
"PTP4A3"	"CHR_HSCHR8_5_CTG7"
"PTP4A3"	"8"
"PTPDC1"	"9"
"PTPN13"	"4"
"PTPN14"	"1"
"PTPN18"	"2"
"PTPN2"	"18"
"PTPN21"	"14"
"PTPN22"	"1"
"PTPN3"	"9"
"PTPN4"	"2"
"PTPN5"	"11"
"PTPN7"	"1"
"PTPN9"	"15"
"PTPRB"	"12"
"PTPRCAP"	"11"
"PTPRD"	"9"
"PTPRD"	"CHR_HSCHR9_1_CTG6"
"PTPRG"	"3"
"PTPRG-AS1"	"3"
"PTPRH"	"19"
"PTPRJ"	"11"
"PTPRM"	"18"
"PTPRN"	"2"
"PTPRN2"	"7"
"PTPRN2"	"CHR_HSCHR7_1_CTG7"
"PTPRO"	"12"
"PTPRR"	"12"
"PTPRS"	"19"
"PTPRU"	"1"
"PTPRVP"	"1"
"PTPRZ1"	"7"
"PTRH1"	"9"
"PTS"	"11"
"PTTG1"	"5"
"PTTG1IP"	"21"
"PTX3"	"3"
"PUM1"	"1"
"PUM2"	"2"
"PURG"	"8"
"PUS10"	"2"
"PUS3"	"11"
"PUS7L"	"12"
"PUSL1"	"1"
"PVALB"	"22"
"PVALB"	"CHR_HSCHR22_1_CTG5"
"PVR"	"19"
"PVRIG"	"7"
"PVT1"	"8"
"PWP1"	"12"
"PWWP2A"	"5"
"PWWP2B"	"10"
"PXDC1"	"6"
"PXDNL"	"8"
"PXK"	"3"
"PXMP2"	"12"
"PXMP4"	"20"
"PXN-AS1"	"12"
"PXT1"	"6"
"PYGM"	"11"
"PYGO1"	"15"
"PYGO2"	"1"
"PYHIN1"	"1"
"PYROXD1"	"12"
"PYROXD2"	"10"
"PYURF"	"4"
"PYY"	"17"
"PYY2"	"17"
"PZP"	"12"
"QKI"	"6"
"QPCT"	"2"
"QPCTL"	"19"
"QRFP"	"9"
"QRFPR"	"4"
"QRICH2"	"17"
"QRSL1"	"6"
"QSER1"	"11"
"R3HCC1"	"8"
"R3HCC1L"	"10"
"R3HDM1"	"2"
"R3HDM2"	"12"
"R3HDM4"	"19"
"R3HDML"	"20"
"RAB11A"	"15"
"RAB11B-AS1"	"19"
"RAB11FIP2"	"10"
"RAB11FIP3"	"16"
"RAB11FIP3"	"CHR_HSCHR16_CTG2"
"RAB11FIP4"	"17"
"RAB11FIP5"	"2"
"RAB12"	"18"
"RAB15"	"14"
"RAB17"	"2"
"RAB19"	"7"
"RAB20"	"13"
"RAB22A"	"20"
"RAB24"	"5"
"RAB26"	"16"
"RAB27B"	"18"
"RAB28"	"4"
"RAB2B"	"14"
"RAB30"	"11"
"RAB33A"	"X"
"RAB34"	"17"
"RAB36"	"22"
"RAB37"	"17"
"RAB38"	"11"
"RAB39A"	"11"
"RAB39B"	"X"
"RAB3A"	"19"
"RAB3B"	"1"
"RAB3C"	"5"
"RAB3IL1"	"11"
"RAB3IP"	"12"
"RAB40A"	"X"
"RAB40AL"	"X"
"RAB40B"	"17"
"RAB40C"	"16"
"RAB41"	"X"
"RAB42"	"1"
"RAB43"	"3"
"RAB44"	"6"
"RAB4A"	"1"
"RAB4B"	"19"
"RAB4B-EGLN2"	"19"
"RAB6B"	"3"
"RAB6C"	"2"
"RABEP1"	"17"
"RABEP2"	"16"
"RABEPK"	"9"
"RABGAP1L"	"1"
"RABGEF1"	"7"
"RABL2A"	"2"
"RABL2B"	"22"
"RAC3"	"17"
"RACGAP1"	"12"
"RAD1"	"5"
"RAD17"	"CHR_HSCHR5_2_CTG1_1"
"RAD17"	"5"
"RAD18"	"3"
"RAD21-AS1"	"8"
"RAD51"	"15"
"RAD51AP1"	"12"
"RAD51AP2"	"2"
"RAD51B"	"14"
"RAD51C"	"17"
"RAD51D"	"17"
"RAD52"	"12"
"RAD54B"	"8"
"RAD54L"	"1"
"RAD54L2"	"3"
"RAD9A"	"11"
"RAD9B"	"12"
"RADIL"	"7"
"RAET1E"	"6"
"RAET1G"	"6"
"RAET1K"	"6"
"RAET1L"	"6"
"RAF1"	"3"
"RAG1"	"11"
"RAI1"	"17"
"RAI2"	"X"
"RALBP1"	"18"
"RALGAPA1"	"14"
"RALGDS"	"9"
"RALGPS1"	"9"
"RALGPS2"	"1"
"RAMP1"	"2"
"RAMP2"	"17"
"RAMP2-AS1"	"17"
"RAMP3"	"7"
"RANBP10"	"16"
"RANBP17"	"5"
"RANBP3L"	"5"
"RANBP6"	"9"
"RANBP9"	"6"
"RANGRF"	"17"
"RAP1GAP"	"1"
"RAP2A"	"13"
"RAPGEF1"	"9"
"RAPGEF2"	"4"
"RAPGEF3"	"12"
"RAPGEF4"	"2"
"RAPGEF5"	"7"
"RAPGEF6"	"5"
"RAPGEFL1"	"17"
"RAPH1"	"2"
"RAPSN"	"11"
"RARA"	"17"
"RARB"	"3"
"RARG"	"12"
"RARRES1"	"3"
"RARRES2"	"7"
"RASA2"	"3"
"RASA3"	"13"
"RASA3"	"CHR_HG2288_HG2289_PATCH"
"RASA4"	"7"
"RASA4CP"	"7"
"RASAL1"	"12"
"RASAL2"	"1"
"RASAL2-AS1"	"1"
"RASAL3"	"19"
"RASD1"	"17"
"RASD2"	"22"
"RASEF"	"9"
"RASGEF1A"	"10"
"RASGEF1B"	"4"
"RASGEF1C"	"5"
"RASGRF1"	"15"
"RASGRF2"	"5"
"RASGRP1"	"15"
"RASGRP2"	"11"
"RASGRP3"	"2"
"RASGRP4"	"19"
"RASIP1"	"19"
"RASL10A"	"22"
"RASL10B"	"17"
"RASL11A"	"13"
"RASL11B"	"4"
"RASL12"	"15"
"RASSF1"	"3"
"RASSF10"	"11"
"RASSF2"	"20"
"RASSF3"	"12"
"RASSF4"	"10"
"RASSF5"	"1"
"RASSF6"	"4"
"RASSF7"	"CHR_HSCHR11_1_CTG8"
"RASSF7"	"11"
"RASSF8"	"12"
"RASSF9"	"12"
"RAVER2"	"1"
"RB1CC1"	"8"
"RBAK"	"7"
"RBBP6"	"16"
"RBBP8"	"18"
"RBBP8NL"	"20"
"RBBP9"	"20"
"RBCK1"	"20"
"RBFA"	"18"
"RBFOX1"	"16"
"RBFOX2"	"22"
"RBFOX2"	"CHR_HSCHR22_1_CTG4"
"RBFOX3"	"17"
"RBKS"	"2"
"RBL1"	"20"
"RBL2"	"16"
"RBM11"	"21"
"RBM12B-AS1"	"8"
"RBM14-RBM4"	"11"
"RBM15B"	"3"
"RBM18"	"9"
"RBM19"	"12"
"RBM20"	"10"
"RBM23"	"14"
"RBM24"	"6"
"RBM26-AS1"	"13"
"RBM33"	"7"
"RBM34"	"1"
"RBM38"	"20"
"RBM41"	"X"
"RBM43"	"2"
"RBM44"	"2"
"RBM45"	"2"
"RBM48"	"7"
"RBM4B"	"11"
"RBM5"	"3"
"RBM6"	"3"
"RBM7"	"11"
"RBMS1"	"2"
"RBMS2"	"12"
"RBMS3"	"3"
"RBMXL1"	"1"
"RBMXL3"	"X"
"RBMY1A1"	"Y"
"RBMY1B"	"Y"
"RBMY1D"	"Y"
"RBMY1E"	"Y"
"RBMY1F"	"Y"
"RBMY1J"	"Y"
"RBP1"	"3"
"RBP2"	"3"
"RBP5"	"12"
"RBP5"	"CHR_HG1398_PATCH"
"RBP7"	"1"
"RBPJ"	"4"
"RBPMS2"	"15"
"RC3H1"	"1"
"RC3H2"	"9"
"RCAN1"	"21"
"RCAN2"	"6"
"RCAN3"	"1"
"RCAN3AS"	"1"
"RCBTB1"	"13"
"RCBTB2"	"13"
"RCCD1"	"15"
"RCE1"	"11"
"RCHY1"	"4"
"RCOR1"	"14"
"RCOR2"	"11"
"RCOR3"	"1"
"RCSD1"	"1"
"RCVRN"	"17"
"RDH10"	"8"
"RDH12"	"14"
"RDH16"	"12"
"RDH5"	"12"
"RDM1"	"CHR_HSCHR17_7_CTG4"
"RDM1"	"17"
"REC8"	"14"
"REC8"	"CHR_HG1_PATCH"
"RECK"	"9"
"RECQL4"	"8"
"RECQL5"	"17"
"REEP1"	"2"
"REEP2"	"5"
"REEP3"	"10"
"REEP4"	"8"
"REG1A"	"2"
"REG1B"	"2"
"REG3A"	"2"
"REL"	"2"
"RELB"	"19"
"RELL1"	"4"
"RELL2"	"5"
"RELN"	"7"
"RELT"	"11"
"REM1"	"20"
"REM2"	"14"
"REN"	"1"
"REP15"	"12"
"REPIN1"	"7"
"RERE"	"1"
"RERG"	"12"
"RERGL"	"12"
"REST"	"4"
"RET"	"10"
"RETNLB"	"3"
"REV1"	"2"
"REV3L"	"6"
"REXO1"	"19"
"REXO2"	"11"
"REXO4"	"9"
"REXO4"	"CHR_HG2030_PATCH"
"RFESD"	"5"
"RFFL"	"17"
"RFK"	"9"
"RFNG"	"17"
"RFPL2"	"22"
"RFPL3S"	"22"
"RFTN2"	"2"
"RFWD3"	"16"
"RFX1"	"19"
"RFX1"	"CHR_HG109_PATCH"
"RFX2"	"19"
"RFX3"	"9"
"RFX5"	"1"
"RFX6"	"6"
"RFX7"	"15"
"RFX8"	"2"
"RFXANK"	"19"
"RFXAP"	"13"
"RGCC"	"13"
"RGL1"	"1"
"RGL2"	"CHR_HSCHR6_MHC_DBB_CTG1"
"RGL2"	"CHR_HSCHR6_MHC_COX_CTG1"
"RGL2"	"CHR_HSCHR6_MHC_QBL_CTG1"
"RGL2"	"CHR_HSCHR6_MHC_MCF_CTG1"
"RGL2"	"6"
"RGL3"	"19"
"RGL4"	"22"
"RGMA"	"15"
"RGMB"	"5"
"RGN"	"X"
"RGP1"	"9"
"RGPD1"	"2"
"RGPD2"	"2"
"RGPD3"	"2"
"RGPD4"	"2"
"RGPD5"	"2"
"RGPD6"	"2"
"RGPD8"	"2"
"RGS1"	"1"
"RGS10"	"10"
"RGS11"	"16"
"RGS12"	"4"
"RGS13"	"1"
"RGS14"	"5"
"RGS16"	"1"
"RGS17"	"6"
"RGS18"	"1"
"RGS19"	"20"
"RGS2"	"1"
"RGS20"	"8"
"RGS22"	"8"
"RGS3"	"9"
"RGS4"	"1"
"RGS5"	"1"
"RGS6"	"14"
"RGS7"	"1"
"RGS7BP"	"5"
"RGS9"	"17"
"RGS9BP"	"19"
"RHBDD1"	"2"
"RHBDD2"	"7"
"RHBDD3"	"22"
"RHBDF1"	"16"
"RHBDF2"	"17"
"RHBDL1"	"16"
"RHBDL2"	"1"
"RHBDL3"	"17"
"RHBG"	"1"
"RHCE"	"1"
"RHCG"	"15"
"RHD"	"1"
"RHEBL1"	"12"
"RHNO1"	"12"
"RHOB"	"2"
"RHOBTB1"	"10"
"RHOBTB2"	"8"
"RHOBTB3"	"5"
"RHOD"	"11"
"RHOF"	"12"
"RHOH"	"4"
"RHOJ"	"14"
"RHOQ"	"2"
"RHOU"	"1"
"RHOU"	"CHR_HG2002_PATCH"
"RHOV"	"15"
"RHOXF1"	"X"
"RHOXF2"	"X"
"RHOXF2B"	"X"
"RHPN1"	"8"
"RHPN1-AS1"	"8"
"RIBC1"	"X"
"RIBC2"	"22"
"RIC3"	"11"
"RIC8B"	"12"
"RIIAD1"	"1"
"RILP"	"CHR_HSCHR17_1_CTG2"
"RILP"	"17"
"RILPL1"	"12"
"RILPL2"	"12"
"RIMBP2"	"12"
"RIMBP3"	"22"
"RIMBP3B"	"22"
"RIMKLA"	"1"
"RIMKLB"	"12"
"RIMS1"	"6"
"RIMS3"	"1"
"RIN1"	"11"
"RIN2"	"20"
"RING1"	"CHR_HSCHR6_MHC_DBB_CTG1"
"RING1"	"CHR_HSCHR6_MHC_MANN_CTG1"
"RING1"	"CHR_HSCHR6_MHC_COX_CTG1"
"RING1"	"CHR_HSCHR6_MHC_QBL_CTG1"
"RING1"	"CHR_HSCHR6_MHC_MCF_CTG1"
"RING1"	"6"
"RINL"	"19"
"RINL"	"CHR_HG26_PATCH"
"RINT1"	"7"
"RIOK1"	"6"
"RIOK2"	"5"
"RIOK3"	"18"
"RIPK2"	"8"
"RIPK3"	"14"
"RIPK3"	"CHR_HG1_PATCH"
"RIPK4"	"21"
"RIPPLY1"	"X"
"RIT1"	"1"
"RLBP1"	"15"
"RLF"	"1"
"RLIM"	"X"
"RLN1"	"9"
"RLN2"	"9"
"RMDN2"	"2"
"RMI1"	"9"
"RMI2"	"16"
"RMND1"	"6"
"RMND5A"	"2"
"RMND5B"	"5"
"RMRP"	"9"
"RNASE1"	"14"
"RNASE4"	"14"
"RNASE6"	"14"
"RNASE7"	"14"
"RNASEH1"	"2"
"RNASEH2B"	"13"
"RNASEH2B-AS1"	"13"
"RNASEK"	"17"
"RNASEK-C17orf49"	"17"
"RND1"	"12"
"RND2"	"17"
"RND3"	"2"
"RNF10"	"12"
"RNF103"	"2"
"RNF103-CHMP3"	"2"
"RNF11"	"1"
"RNF111"	"15"
"RNF112"	"17"
"RNF115"	"1"
"RNF121"	"11"
"RNF122"	"8"
"RNF123"	"3"
"RNF125"	"18"
"RNF126"	"19"
"RNF126P1"	"17"
"RNF128"	"X"
"RNF13"	"3"
"RNF130"	"5"
"RNF133"	"7"
"RNF135"	"17"
"RNF138"	"18"
"RNF138P1"	"5"
"RNF139"	"8"
"RNF14"	"5"
"RNF141"	"11"
"RNF144A"	"2"
"RNF144A-AS1"	"2"
"RNF144B"	"6"
"RNF145"	"5"
"RNF146"	"6"
"RNF148"	"7"
"RNF149"	"2"
"RNF150"	"4"
"RNF152"	"18"
"RNF157"	"17"
"RNF157-AS1"	"17"
"RNF165"	"18"
"RNF166"	"16"
"RNF167"	"17"
"RNF168"	"3"
"RNF169"	"11"
"RNF170"	"8"
"RNF175"	"4"
"RNF180"	"5"
"RNF181"	"2"
"RNF182"	"6"
"RNF183"	"9"
"RNF185"	"22"
"RNF186"	"1"
"RNF187"	"1"
"RNF187"	"CHR_HG2002_PATCH"
"RNF19A"	"8"
"RNF19B"	"1"
"RNF2"	"1"
"RNF207"	"1"
"RNF208"	"9"
"RNF212"	"4"
"RNF215"	"22"
"RNF216"	"7"
"RNF216P1"	"7"
"RNF217"	"6"
"RNF220"	"1"
"RNF222"	"17"
"RNF223"	"1"
"RNF224"	"9"
"RNF24"	"20"
"RNF25"	"2"
"RNF26"	"11"
"RNF31"	"14"
"RNF31"	"CHR_HG1_PATCH"
"RNF32"	"7"
"RNF34"	"12"
"RNF38"	"9"
"RNF39"	"6"
"RNF39"	"CHR_HSCHR6_MHC_MCF_CTG1"
"RNF39"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"RNF39"	"CHR_HSCHR6_MHC_COX_CTG1"
"RNF39"	"CHR_HSCHR6_MHC_QBL_CTG1"
"RNF39"	"CHR_HSCHR6_MHC_DBB_CTG1"
"RNF39"	"CHR_HSCHR6_MHC_APD_CTG1"
"RNF39"	"CHR_HSCHR6_MHC_MANN_CTG1"
"RNF4"	"4"
"RNF41"	"12"
"RNF43"	"17"
"RNF44"	"5"
"RNF5"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"RNF5"	"6"
"RNF5"	"CHR_HSCHR6_MHC_APD_CTG1"
"RNF5"	"CHR_HSCHR6_MHC_MCF_CTG1"
"RNF5"	"CHR_HSCHR6_MHC_MANN_CTG1"
"RNF5"	"CHR_HSCHR6_MHC_QBL_CTG1"
"RNF5"	"CHR_HSCHR6_MHC_COX_CTG1"
"RNF5P1"	"8"
"RNF6"	"13"
"RNF7"	"3"
"RNF8"	"6"
"RNFT1"	"17"
"RNFT2"	"12"
"RNGTT"	"6"
"RNLS"	"10"
"RNPC3"	"1"
"RNPEPL1"	"2"
"RNU11"	"1"
"ROBO1"	"3"
"ROBO2"	"3"
"ROBO3"	"11"
"ROBO4"	"11"
"ROCK1P1"	"18"
"ROGDI"	"16"
"ROM1"	"11"
"ROPN1L"	"5"
"ROR1"	"1"
"ROR2"	"9"
"RORA"	"15"
"RORB"	"9"
"RORC"	"1"
"ROS1"	"6"
"RP1"	"8"
"RP9"	"7"
"RP9P"	"7"
"RPA4"	"X"
"RPAIN"	"17"
"RPAP1"	"15"
"RPAP2"	"1"
"RPE65"	"1"
"RPF1"	"1"
"RPGR"	"X"
"RPGRIP1"	"14"
"RPGRIP1L"	"16"
"RPH3AL"	"17"
"RPH3AL"	"CHR_HSCHR17_1_CTG1"
"RPH3AL"	"CHR_HSCHR17_2_CTG1"
"RPL10L"	"14"
"RPL13AP20"	"12"
"RPL13AP3"	"14"
"RPL13AP5"	"10"
"RPL13AP6"	"10"
"RPL13P5"	"12"
"RPL17"	"18"
"RPL21P28"	"1"
"RPL21P44"	"4"
"RPL22L1"	"3"
"RPL23AP53"	"8"
"RPL23AP64"	"11"
"RPL23AP64"	"CHR_HG2217_PATCH"
"RPL23AP7"	"2"
"RPL23AP82"	"22"
"RPL23AP82"	"CHR_HG1311_PATCH"
"RPL23P8"	"7"
"RPL26L1"	"5"
"RPL31P11"	"1"
"RPL32P3"	"3"
"RPL36A-HNRNPH2"	"X"
"RPL37"	"5"
"RPL39L"	"3"
"RPL41"	"12"
"RPLP0P2"	"11"
"RPP14"	"3"
"RPP21"	"6"
"RPP21"	"CHR_HSCHR6_MHC_COX_CTG1"
"RPP21"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"RPP21"	"CHR_HSCHR6_MHC_QBL_CTG1"
"RPP21"	"CHR_HSCHR6_MHC_DBB_CTG1"
"RPP21"	"CHR_HSCHR6_MHC_APD_CTG1"
"RPP21"	"CHR_HSCHR6_MHC_MANN_CTG1"
"RPP25"	"15"
"RPP25L"	"9"
"RPP38"	"10"
"RPP40"	"6"
"RPPH1"	"14"
"RPRD1A"	"18"
"RPRM"	"2"
"RPS10-NUDT3"	"6"
"RPS10P7"	"1"
"RPS15AP10"	"1"
"RPS16P5"	"6"
"RPS19BP1"	"22"
"RPS26P11"	"X"
"RPS2P32"	"7"
"RPS6KA2"	"6"
"RPS6KA4"	"11"
"RPS6KA5"	"14"
"RPS6KA6"	"X"
"RPS6KB1"	"17"
"RPS6KB2"	"11"
"RPS6KC1"	"1"
"RPS6KL1"	"14"
"RPSAP52"	"12"
"RPSAP58"	"19"
"RPSAP9"	"9"
"RPUSD1"	"16"
"RPUSD2"	"15"
"RPUSD3"	"3"
"RPUSD4"	"11"
"RRAD"	"16"
"RRAGA"	"9"
"RRAGB"	"X"
"RRAGD"	"6"
"RRAS2"	"11"
"RREB1"	"6"
"RRH"	"4"
"RRM2B"	"8"
"RRN3"	"CHR_HSCHR16_1_CTG1"
"RRN3"	"16"
"RRN3P1"	"16"
"RRN3P2"	"16"
"RRN3P3"	"16"
"RRNAD1"	"1"
"RRP36"	"6"
"RRP8"	"11"
"RS1"	"X"
"RSAD1"	"17"
"RSAD2"	"2"
"RSBN1"	"1"
"RSBN1L"	"7"
"RSC1A1"	"1"
"RSF1"	"11"
"RSL24D1"	"15"
"RSPH1"	"21"
"RSPH10B"	"7"
"RSPH10B2"	"7"
"RSPH3"	"6"
"RSPH4A"	"6"
"RSPH9"	"6"
"RSPO1"	"1"
"RSPO2"	"8"
"RSPO3"	"6"
"RSPO4"	"20"
"RSPRY1"	"16"
"RSRC1"	"3"
"RSRC2"	"12"
"RSU1P2"	"10"
"RTBDN"	"19"
"RTEL1"	"20"
"RTEL1-TNFRSF6B"	"20"
"RTF1"	"15"
"RTKN2"	"10"
"RTN1"	"14"
"RTN2"	"19"
"RTN4IP1"	"6"
"RTN4R"	"22"
"RTN4RL1"	"17"
"RTN4RL2"	"11"
"RTP4"	"3"
"RTTN"	"18"
"RUFY2"	"10"
"RUFY3"	"4"
"RUFY4"	"2"
"RUNDC1"	"17"
"RUNDC3A"	"17"
"RUNDC3B"	"7"
"RUNX1"	"21"
"RUNX1T1"	"8"
"RUNX2"	"6"
"RUNX3"	"1"
"RUSC1"	"1"
"RUSC1-AS1"	"1"
"RUSC2"	"9"
"RWDD1"	"6"
"RWDD2A"	"6"
"RWDD2B"	"21"
"RWDD3"	"1"
"RWDD4"	"4"
"RXFP1"	"4"
"RXFP4"	"1"
"RXRA"	"9"
"RXRB"	"CHR_HSCHR6_MHC_DBB_CTG1"
"RXRB"	"CHR_HSCHR6_MHC_MANN_CTG1"
"RXRB"	"CHR_HSCHR6_MHC_COX_CTG1"
"RXRB"	"CHR_HSCHR6_MHC_QBL_CTG1"
"RXRB"	"CHR_HSCHR6_MHC_MCF_CTG1"
"RXRB"	"6"
"RXRG"	"1"
"RYBP"	"3"
"RYK"	"3"
"RYR1"	"19"
"RYR2"	"1"
"RYR3"	"15"
"S100A1"	"1"
"S100A2"	"1"
"S100A3"	"1"
"S100A5"	"1"
"S100A7"	"1"
"S100B"	"21"
"S100G"	"X"
"S100PBP"	"1"
"S100Z"	"5"
"S1PR1"	"1"
"S1PR2"	"19"
"S1PR3"	"9"
"S1PR4"	"19"
"S1PR5"	"19"
"SAA1"	"11"
"SAA1"	"CHR_HG2111_PATCH"
"SAA2"	"11"
"SAA2-SAA4"	"11"
"SAC3D1"	"11"
"SACS"	"13"
"SAGE1"	"X"
"SALL1"	"16"
"SALL2"	"14"
"SALL4"	"20"
"SAMD1"	"19"
"SAMD10"	"20"
"SAMD11"	"1"
"SAMD12"	"8"
"SAMD12-AS1"	"8"
"SAMD13"	"1"
"SAMD14"	"17"
"SAMD15"	"14"
"SAMD3"	"6"
"SAMD4A"	"14"
"SAMD5"	"6"
"SAMD8"	"10"
"SAMD9L"	"7"
"SAMSN1"	"21"
"SAP130"	"2"
"SAP25"	"7"
"SAP30"	"4"
"SAP30L"	"5"
"SAPCD1"	"CHR_HSCHR6_MHC_APD_CTG1"
"SAPCD1"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"SAPCD1"	"CHR_HSCHR6_MHC_COX_CTG1"
"SAPCD1"	"6"
"SAPCD1"	"CHR_HSCHR6_MHC_MCF_CTG1"
"SAPCD1"	"CHR_HSCHR6_MHC_DBB_CTG1"
"SAPCD2"	"9"
"SARDH"	"9"
"SARM1"	"17"
"SASH1"	"6"
"SASS6"	"1"
"SAT1"	"X"
"SAT2"	"17"
"SATB1"	"3"
"SATB2"	"2"
"SATB2-AS1"	"2"
"SATL1"	"X"
"SAV1"	"14"
"SAYSD1"	"6"
"SBDSP1"	"7"
"SBF2"	"11"
"SBF2-AS1"	"11"
"SBK1"	"16"
"SBNO2"	"CHR_HSCHR19_4_CTG2"
"SBNO2"	"19"
"SBSN"	"19"
"SBSPON"	"8"
"SCAF1"	"19"
"SCAF11"	"12"
"SCAF8"	"6"
"SCAI"	"9"
"SCAMP5"	"15"
"SCAND1"	"20"
"SCAND2P"	"15"
"SCAP"	"3"
"SCAPER"	"15"
"SCARA3"	"8"
"SCARA5"	"8"
"SCARB1"	"12"
"SCARF1"	"CHR_HSCHR17_1_CTG2"
"SCARF1"	"17"
"SCARF2"	"22"
"SCARNA10"	"12"
"SCARNA12"	"12"
"SCARNA13"	"14"
"SCARNA16"	"17"
"SCARNA17"	"18"
"SCARNA2"	"1"
"SCARNA5"	"2"
"SCARNA5"	"CHR_HG2232_PATCH"
"SCARNA6"	"2"
"SCARNA6"	"CHR_HG2232_PATCH"
"SCARNA7"	"3"
"SCARNA9"	"11"
"SCD"	"10"
"SCD5"	"4"
"SCEL"	"13"
"SCG2"	"2"
"SCG3"	"15"
"SCG5"	"15"
"SCG5"	"CHR_HSCHR15_4_CTG8"
"SCG5"	"CHR_HSCHR15_6_CTG8"
"SCGB1B2P"	"19"
"SCGB2A1"	"11"
"SCGB2B2"	"19"
"SCGB3A1"	"5"
"SCGN"	"6"
"SCHIP1"	"3"
"SCIMP"	"17"
"SCIN"	"7"
"SCLT1"	"4"
"SCMH1"	"1"
"SCML1"	"X"
"SCML4"	"6"
"SCN11A"	"3"
"SCN1B"	"19"
